column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10
91809,131044,0,108241,435600,413449,13225,846400,625681,994009
491401,94864,702244,1521,182329,212521,819025,160000,351649,152100
285156,12544,87025,196249,85264,974169,4761,210681,355216,234256
198916,978121,139876,5625,613089,38416,113569,632025,112896,208849
17161,96721,338724,49284,59049,10201,1521,491401,38416,51529
217156,255025,515524,337561,571536,267289,50625,152881,1296,12100
232324,126025,1089,509796,7921,7744,112225,797449,784,316969
272484,25,330625,583696,15625,4489,278784,5625,284089,245025
6241,200704,207025,421201,107584,908209,91204,60025,421201,90000
46656,108241,163216,964324,3600,226576,49729,218089,189225,262144
810000,654481,103684,9801,435600,276676,236196,972196,8836,413449
310249,324,84681,688900,1089,22801,198916,763876,972196,722500
414736,933156,887364,729,332929,222784,313600,915849,1936,866761
59049,226576,734449,7225,94864,484,565504,8281,16384,828100
391876,106276,779689,34596,527076,13456,213444,793881,990025,456976
12321,160801,842724,31329,484,48400,94864,75076,4,84100
360000,15129,386884,59536,737881,717409,714025,391876,361201,368449
229441,458329,170569,501264,434281,725904,839056,657721,352836,131769
85264,357604,828100,190969,904401,811801,1225,142129,12996,330625
67600,749956,543169,71289,0,608400,595984,3249,529984,45796
788544,196249,822649,633616,218089,6561,9409,134689,702244,217156
58081,5625,413449,36481,891136,27225,401956,657721,99225,429025
127449,313600,150544,126736,251001,336400,242064,305809,374544,128164
288369,910116,734449,378225,839056,499849,619369,324900,12100,319225
345744,78961,159201,594441,488601,10000,804609,906304,708964,573049
322624,158404,187489,216225,18769,131044,767376,399424,837225,354025
68121,481636,700569,484416,431649,678976,19881,1,83521,734449
688900,26896,643204,635209,678976,656100,414736,384400,795664,361201
247009,426409,715716,262144,27225,112896,758641,205209,117649,408321
547600,41209,944784,94864,349281,431649,4900,4096,308025,2025
142884,12321,702244,641601,797449,990025,32761,484416,417316,55225
700569,23104,559504,262144,348100,561001,41616,649636,228484,156816
33489,42849,898704,960400,67600,48841,958441,1681,127449,56644
251001,256036,310249,354025,233289,4096,799236,391876,617796,783225
2025,125316,51076,292681,103041,235225,7921,140625,312481,893025
109561,81796,881721,442225,2601,138384,48400,36,43264,555025
670761,99856,172225,685584,198916,525625,19600,348100,2809,235225
129600,695556,113569,216225,40401,71289,933156,540225,414736,47524
802816,34596,810000,345744,405769,763876,86436,38025,337561,376996
535824,227529,11664,262144,126025,3481,690561,348100,553536,405769
258064,17956,898704,76176,20164,369664,664225,103041,430336,24025
734449,23409,101761,224676,753424,62001,675684,255025,60516,327184
44944,376996,13689,504100,556516,636804,100,148225,168100,299209
682276,394384,1156,308025,674041,304704,712336,33489,3600,4489
348100,349281,876096,654481,885481,285156,954529,42025,98596,361
78961,186624,822649,204304,2916,114244,159201,380689,29929,512656
41209,138384,65025,156025,891136,505521,231361,504100,908209,219024
925444,258064,228484,450241,401956,749956,66049,288369,698896,119025
746496,635209,221841,968256,11664,644809,15129,221841,837225,270400
466489,804609,276676,409600,992016,817216,127449,303601,5776,283024
122500,20164,12544,677329,18769,204304,635209,293764,44944,462400
848241,519841,23409,685584,902500,28900,9801,885481,753424,792100
19321,1369,313600,204304,850084,24336,219024,443556,23104,783225
617796,187489,200704,40804,64,665856,108900,35721,125316,13225
88209,522729,64,842724,537289,349281,820836,715716,303601,110224
363609,254016,79524,205209,44944,390625,142884,77284,135424,24964
202500,398161,5184,881721,95481,1369,656100,358801,48841,157609
896809,196249,170569,178084,223729,56644,461041,58081,531441,217156
11236,2209,8100,15625,320356,833569,105625,786769,202500,962361
400,119716,15876,240100,998001,336400,298116,290521,127449,73441
988036,131769,289,380689,570025,46656,877969,857476,729316,56169
455625,641601,354025,260100,302500,129600,748225,176400,126736,213444
19600,33856,7744,455625,20449,14400,724201,327184,512656,15129
958441,409600,400689,802816,356409,998001,213444,749956,124609,746496
665856,29241,123904,422500,729,17424,156816,206116,617796,21025
552049,61009,207025,3481,132496,232324,758641,68121,727609,66564
784,592900,1,829921,966289,47524,7921,514089,933156,274576
553536,465124,840889,190096,291600,155236,885481,874225,15876,293764
833569,256036,9409,133225,842724,923521,57121,262144,135424,51076
996004,319225,431649,461041,379456,221841,609961,676,469225,421201
29241,611524,94249,427716,783225,541696,413449,664225,779689,753424
2116,1681,300304,769129,73984,385641,948676,48400,537289,802816
90601,88209,617796,524176,625681,463761,211600,870489,712336,525625
423801,9801,586756,62001,664225,33489,767376,4489,320356,93025
502681,577600,813604,178929,157609,253009,44100,891136,841,178929
332929,515524,63001,47961,298116,27225,322624,342225,952576,28224
692224,732736,777924,842724,855625,357604,37636,121104,171396,187489
20164,319225,786769,31329,11881,628849,18496,822649,32761,209764
804609,717409,21904,462400,76176,209764,781456,18496,469225,17424
140625,321489,648025,141376,44100,112225,652864,69169,275625,257049
784996,638401,956484,315844,352836,851929,283024,108241,28900,96100
466489,435600,662596,34596,57121,611524,2401,341056,331776,230400
338724,810000,82369,196249,63001,357604,505521,351649,201601,850084
327184,2209,207936,767376,912025,777924,49284,400,4,511225
159201,136161,328329,36481,184041,99856,627264,31684,501264,937024
305809,1444,996004,656100,898704,213444,840889,146689,846400,173056
24649,36481,204304,316969,885481,497025,12321,672400,484,112225
712336,349281,123904,71824,412164,11664,625,409600,664225,145924
159201,664225,992016,321489,59536,32041,33124,409600,115600,57600
42849,644809,470596,58081,152100,6400,976144,595984,303601,881721
24649,212521,276676,514089,770884,790321,677329,30625,859329,102400
10201,146689,199809,33489,769129,341056,398161,61504,819025,649636
336400,314721,41209,156025,97969,230400,906304,116964,904401,660969
952576,197136,324,114244,54289,772641,703921,96721,352836,83521
602176,381924,55696,674041,338724,20449,235225,330625,855625,824464
5476,1681,283024,992016,925444,597529,425104,625681,685584,188356
213444,250000,940900,76176,401956,324,52441,917764,919681,73984
857476,677329,7056,574564,405769,330625,352836,252004,39204,487204
954529,906304,62001,64,11449,739600,153664,443556,29584,354025
105625,8281,274576,678976,5929,929296,64516,51076,191844,7225
4225,749956,506944,175561,240100,731025,703921,158404,256,372100
702244,3844,826281,352836,762129,962361,427716,73984,423801,44944
485809,358801,405769,360000,222784,25600,16900,222784,281961,608400
87616,11236,380689,614656,739600,34596,37636,18225,154449,725904
879844,299209,774400,210681,9025,5776,622521,2916,384400,595984
715716,172225,201601,478864,715716,724201,431649,99856,725904,81796
19881,330625,216225,705600,850084,591361,998001,178084,160801,142129
343396,817216,53824,369664,405769,320356,15876,300304,373321,390625
473344,274576,685584,458329,343396,848241,289,927369,124609,35344
67081,93025,478864,15876,485809,28561,226576,331776,504100,144
278784,366025,335241,354025,395641,10816,364816,1296,364816,537289
4624,188356,388129,45369,702244,404496,221841,170569,417316,144
708964,10404,466489,51984,452929,762129,205209,1521,213444,56169
817216,599076,4096,525625,11664,124609,18225,6561,52441,27889
198025,103041,128164,269361,116281,110889,59049,31329,819025,39601
844561,896809,988036,630436,59536,165649,117649,53361,187489,8464
3136,74529,115600,3844,960400,251001,784,300304,25281,413449
2916,583696,271441,336400,940900,110889,848241,1024,271441,609961
81796,236196,288369,379456,52900,254016,260100,616225,624100,222784
34596,846400,16641,87025,73984,160801,898704,137641,492804,378225
132496,727609,313600,292681,330625,75076,308025,4356,335241,605284
514089,44944,44100,817216,239121,660969,436921,549081,804609,121801
101124,225,448900,64516,167281,136900,7225,63001,274576,383161
194481,55696,59049,164836,257049,678976,232324,9409,935089,538756
33489,21025,311364,813604,204304,806404,173056,85264,122500,669124
16900,139129,6084,18769,216225,894916,51984,37636,5929,268324
904401,10609,217156,71824,877969,291600,7225,625681,743044,508369
246016,866761,34225,506944,693889,611524,216225,326041,488601,776161
66564,285156,218089,906304,1936,218089,597529,491401,465124,443556
2209,27889,164836,36100,561001,367236,88804,670761,10000,54756
40000,15376,124609,90601,403225,123201,755161,710649,36,93636
84100,70225,267289,51076,870489,10816,252004,38809,788544,2704
404496,564001,302500,519841,165649,91809,259081,380689,635209,484
725904,758641,10000,9,184900,651249,6724,254016,602176,450241
41616,83521,36864,657721,193600,717409,931225,177241,59536,136161
22201,108900,142129,180625,77841,3969,22201,546121,613089,570025
192721,657721,751689,44521,116281,81225,405769,442225,190969,108900
583696,148225,810000,298116,896809,724201,141376,112225,60025,547600
29584,236196,396900,345744,384400,42849,90000,15625,3600,40000
156816,39601,685584,198025,341056,859329,646416,123201,190969,169744
48841,81,16,749956,148225,242064,508369,990025,38025,664225
145924,32041,61009,833569,422500,25,444889,22801,137641,717409
228484,28224,400,839056,120409,398161,83521,133225,6561,961
683929,555025,797449,115600,576081,378225,9216,16900,708964,525625
579121,595984,121801,667489,69169,318096,32041,45369,455625,42025
29584,824464,155236,478864,853776,142129,393129,52900,850084,440896
42436,887364,7921,13456,374544,703921,86436,61504,908209,119716
139876,544644,729,88209,160000,28561,98596,130321,168921,108241
540225,50625,506944,195364,53361,844561,253009,94864,43264,923521
940900,350464,547600,23409,384400,61009,47089,417316,746496,256036
756900,497025,37636,506944,931225,2401,288369,3844,599076,616225
361201,184900,120409,429025,116964,261121,67600,5625,792100,430336
672400,611524,146689,64,305809,707281,931225,676,300304,309136
556516,136900,324,336400,478864,861184,19600,27225,209764,555025
515524,853776,30276,906304,166464,190096,966289,91809,476100,134689
26244,233289,72361,779689,678976,343396,383161,705600,996004,276676
617796,241081,430336,164836,213444,3025,60025,478864,937024,946729
13689,29929,85264,525625,292681,276676,822649,522729,32761,85264
315844,44521,2916,470596,102400,124609,199809,541696,254016,257049
419904,295936,628849,690561,429025,8281,427716,334084,913936,212521
471969,906304,298116,150544,1600,105625,108900,198916,484416,16900
770884,714025,361201,506944,660969,337561,480249,267289,779689,14884
956484,1089,264196,444889,270400,2601,151321,20164,421201,498436
37636,937024,57600,712336,280900,600625,842724,820836,15876,346921
220900,514089,933156,697225,687241,35721,422500,250000,978121,274576
564001,310249,494209,90601,774400,643204,261121,443556,3249,13689
454276,772641,128881,960400,328329,633616,788544,889249,184900,874225
933156,9216,574564,470596,471969,783225,549081,491401,410881,958441
737881,416025,183184,992016,126025,522729,3721,336400,570025,488601
205209,270400,17689,285156,970225,777924,7056,23409,458329,16641
859329,562500,408321,516961,318096,366025,160000,46656,318096,126025
378225,271441,662596,256,43264,902500,586756,97344,343396,140625
48841,1024,65536,529,473344,87616,456976,416025,868624,440896
8100,426409,28224,801025,527076,63001,426409,86436,36864,144
178084,324900,724201,230400,21316,940900,187489,770884,246016,529984
620944,514089,810000,105625,370881,1849,8281,130321,534361,232324
2025,758641,573049,762129,846400,956484,121,719104,91809,129600
622521,408321,274576,19321,712336,573049,893025,416025,33856,2304
902500,227529,27889,332929,168100,44944,98596,399424,40000,611524
22201,61009,10609,469225,786769,46656,910116,200704,323761,669124
62500,87616,599076,29241,664225,477481,441,3600,998001,705600
396900,77841,795664,16384,1936,33489,231361,760384,777924,409600
211600,322624,16129,21025,4225,352836,640000,364816,152881,765625
301401,30976,57600,700569,130321,687241,104329,573049,842724,191844
792100,990025,235225,150544,559504,263169,270400,60516,183184,188356
465124,8464,944784,33489,160801,363609,131769,47961,603729,265225
93636,33489,487204,24336,67081,77284,379456,94864,291600,240100
78961,900601,820836,859329,21316,714025,19881,78400,3136,558009
790321,18225,304704,452929,193600,585225,324,538756,261121,176400
444889,656100,234256,553536,15876,3249,81,272484,16900,14641
40000,43681,497025,123201,180625,961,22500,984064,190096,26244
463761,329476,34225,163216,42436,176400,27556,199809,485809,180625
352836,72900,366025,303601,1936,925444,177241,81225,7056,266256
83521,695556,923521,885481,727609,265225,312481,522729,91809,412164
537289,338724,799236,6724,251001,131044,719104,100489,294849,455625
248004,230400,404496,42025,32400,811801,30625,405769,144400,633616
160000,38025,184900,574564,779689,270400,857476,12769,110224,421201
42849,351649,112225,491401,908209,78400,484,94864,56644,18769
469225,4356,28900,343396,769129,36,720801,6400,14161,432964
774400,599076,516961,94864,125316,866761,53824,7744,968256,77284
121,298116,247009,101124,12321,326041,688900,223729,100489,259081
25921,393129,861184,683929,786769,1600,192721,43264,824464,602176
6889,357604,544644,913936,646416,64,455625,24025,327184,224676
682276,781456,281961,72900,462400,933156,835396,970225,986049,14884
962361,418609,316969,806404,33489,183184,336400,659344,846400,734449
455625,108241,41209,52900,335241,290521,8464,7225,207936,776161
176400,311364,356409,426409,469225,1521,146689,169744,1936,430336
42436,11236,904401,133956,56169,925444,583696,22201,538756,169744
829921,746496,343396,34969,741321,127449,85264,524176,128164,110889
349281,923521,826281,416025,525625,327184,198025,163216,5041,261121
376996,96721,54756,772641,77284,324900,247009,358801,859329,65025
20164,80656,149769,266256,321489,700569,361201,219961,804609,605284
2025,53824,678976,320356,9409,70225,196,356409,220900,168100
36100,132496,476100,758641,181476,101761,266256,408321,616225,58081
70756,283024,11449,99225,841,24336,558009,8281,462400,50176
50176,364816,497025,469225,164836,426409,131044,352836,48841,649636
594441,4761,850084,5329,898704,235225,323761,722500,772641,1681
966289,960400,674041,898704,559504,91809,622521,804609,4624,38025
